Order Date	Order ID	Quantity	Customer Name	Segment	Product Name	Category	Manufacturer	City	State	Region	Ship Date	Ship Mode	Discount	Profit	Profit Ratio	Sales
12/31/2015	CA-2016-111514	7	Scott Cohen	Corporate	Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors	Furniture	Atlantic	San Francisco	California	West	1/10/2016	First Class	15.00%	$201.00	13.00%	$1,553.00
12/31/2015	CA-2016-111612	2	Eugene Barchas	Consumer	Staples	Office Supplies	Other	Columbus	Ohio	East	1/10/2016	Standard Class	20.00%	$1.00	19.00%	$3.00
12/31/2015	CA-2016-111612	5	Eugene Barchas	Consumer	Seth Thomas 13 1/2" Wall Clock	Furniture	Seth Thomas	Columbus	Ohio	East	1/10/2016	Standard Class	20.00%	$10.00	14.00%	$71.00
12/31/2015	CA-2016-111703	3	Karl Braun	Consumer	Easy-staple paper	Office Supplies	Easy-staple paper	Hollywood	Florida	South	1/5/2016	Standard Class	20.00%	$4.00	34.00%	$12.00
12/31/2015	CA-2016-111703	3	Karl Braun	Consumer	Xerox 1957	Office Supplies	Xerox	Hollywood	Florida	South	1/5/2016	Standard Class	20.00%	$6.00	36.00%	$16.00
12/31/2015	CA-2016-111780	3	Ralph Arnett	Consumer	Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad	Office Supplies	Other	San Diego	California	West	1/7/2016	Second Class	0.00%	$6.00	49.00%	$13.00
12/31/2015	CA-2016-111780	3	Ralph Arnett	Consumer	Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)	Office Supplies	Other	San Diego	California	West	1/7/2016	Second Class	0.00%	$8.00	45.00%	$18.00
12/31/2015	CA-2016-111780	5	Ralph Arnett	Consumer	Brother DCP1000 Digital 3 in 1 Multifunction Machine	Technology	Brother	San Diego	California	West	1/7/2016	Second Class	20.00%	$225.00	19.00%	$1,200.00
12/31/2015	CA-2016-111829	2	Fred Hopkins	Corporate	Multicolor Computer Printout Paper	Office Supplies	Other	Seattle	Washington	West	1/7/2016	First Class	0.00%	$101.00	48.00%	$210.00
1/2/2016	CA-2016-111829	3	Fred Hopkins	Corporate	Deluxe Rollaway Locking File with Drawer	Office Supplies	Other	Seattle	Washington	West	1/7/2016	First Class	0.00%	$349.00	28.00%	$1,248.00
1/2/2016	CA-2016-111829	7	Fred Hopkins	Corporate	Canon PC940 Copier	Technology	Canon	Seattle	Washington	West	1/7/2016	First Class	0.00%	$1,480.00	47.00%	$3,150.00
1/2/2016	CA-2016-111864	2	Paul Prost	Home Office	Self-Adhesive Address Labels for Typewriters with Dispenser Box	Office Supplies	Other	Philadelphia	Pennsylvania	East	1/2/2016	Same Day	20.00%	$2.00	34.00%	$6.00
1/2/2016	CA-2016-111948	2	Andrew Gjertsen	Corporate	Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter	Office Supplies	Holmes	Detroit	Michigan	Central	1/2/2016	Same Day	10.00%	$47.00	38.00%	$124.00
1/2/2016	CA-2016-111948	7	Andrew Gjertsen	Corporate	Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers	Office Supplies	Advantus	Detroit	Michigan	Central	1/2/2016	Same Day	0.00%	$117.00	28.00%	$418.00
1/2/2016	CA-2016-111990	6	Duane Benoit	Consumer	Wilson Jones Leather-Like Binders with DublLock Round Rings	Office Supplies	Wilson Jones	Houston	Texas	Central	1/11/2016	Standard Class	80.00%	-$17.00	-165.00%	$10.00
1/2/2016	CA-2016-112014	5	Odella Nelson	Corporate	50 Colored Long Pencils	Office Supplies	Other	Yucaipa	California	West	1/11/2016	Standard Class	0.00%	$13.00	26.00%	$51.00
1/2/2016	CA-2016-112053	1	Shahid Hopkins	Consumer	Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack	Technology	Memorex	Rochester	New York	East	1/12/2016	Second Class	0.00%	$2.00	7.00%	$32.00
1/3/2016	CA-2016-112116	2	Jeremy Ellison	Consumer	KI Adjustable-Height Table	Furniture	KI	Seattle	Washington	West	1/13/2016	Second Class	0.00%	$45.00	26.00%	$172.00
1/3/2016	CA-2016-112130	2	Stewart Visinsky	Consumer	Xerox 1897	Office Supplies	Xerox	Philadelphia	Pennsylvania	East	1/9/2016	Standard Class	20.00%	$3.00	36.00%	$8.00
1/3/2016	CA-2016-112130	7	Stewart Visinsky	Consumer	Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack	Office Supplies	Other	Philadelphia	Pennsylvania	East	1/9/2016	Standard Class	20.00%	$2.00	11.00%	$18.00
1/3/2016	CA-2016-112130	2	Stewart Visinsky	Consumer	Holmes Replacement Filter for HEPA Air Cleaner, Large Room	Office Supplies	Holmes	Philadelphia	Pennsylvania	East	1/9/2016	Standard Class	20.00%	$7.00	28.00%	$24.00
1/4/2016	CA-2016-112130	3	Stewart Visinsky	Consumer	SanDisk Cruzer 16 GB USB Flash Drive	Technology	SanDisk	Philadelphia	Pennsylvania	East	1/9/2016	Standard Class	20.00%	$0.00	-1.00%	$28.00
1/4/2016	CA-2016-112130	2	Stewart Visinsky	Consumer	Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set	Office Supplies	Sanford	Philadelphia	Pennsylvania	East	1/9/2016	Standard Class	20.00%	$14.00	24.00%	$60.00
1/4/2016	CA-2016-112130	3	Stewart Visinsky	Consumer	Fellowes Bankers Box Stor/Drawer Steel Plus	Office Supplies	Fellowes	Philadelphia	Pennsylvania	East	1/9/2016	Standard Class	20.00%	-$10.00	-13.00%	$77.00
1/5/2016	CA-2016-112130	6	Stewart Visinsky	Consumer	Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black	Furniture	Global	Philadelphia	Pennsylvania	East	1/9/2016	Standard Class	30.00%	-$36.00	-4.00%	$844.00
1/5/2016	CA-2016-112144	2	Craig Yedwab	Corporate	Avery 501	Office Supplies	Avery	Gilbert	Arizona	West	1/17/2016	Standard Class	20.00%	$2.00	34.00%	$6.00
1/5/2016	CA-2016-112144	4	Craig Yedwab	Corporate	Electrix Halogen Magnifier Lamp	Furniture	Electrix	Gilbert	Arizona	West	1/17/2016	Standard Class	20.00%	$47.00	8.00%	$622.00
1/5/2016	CA-2016-112214	1	Anna Häberlin	Corporate	Avery Self-Adhesive Photo Pockets for Polaroid Photos	Office Supplies	Avery	Dallas	Texas	Central	1/8/2016	Standard Class	80.00%	-$2.00	-160.00%	$1.00
1/5/2016	CA-2016-112214	5	Anna Häberlin	Corporate	Eldon Expressions Wood Desk Accessories, Oak	Furniture	Eldon	Dallas	Texas	Central	1/8/2016	Standard Class	60.00%	-$11.00	-78.00%	$15.00
1/5/2016	CA-2016-112214	3	Anna Häberlin	Corporate	Stiletto Hand Letter Openers	Office Supplies	Other	Dallas	Texas	Central	1/8/2016	Standard Class	20.00%	-$5.00	-21.00%	$23.00
1/6/2016	CA-2016-112214	7	Anna Häberlin	Corporate	Perma STOR-ALL Hanging File Box, 13 1/8"W x 12 1/4"D x 10 1/2"H	Office Supplies	Other	Dallas	Texas	Central	1/8/2016	Standard Class	20.00%	-$1.00	-4.00%	$33.00
1/6/2016	CA-2016-112305	2	Katrina Bavinger	Home Office	AmazonBasics 3-Button USB Wired Mouse	Technology	Other	Seattle	Washington	West	1/11/2016	Standard Class	0.00%	$6.00	43.00%	$14.00
1/9/2016	CA-2016-112305	3	Katrina Bavinger	Home Office	Eldon Expressions Wood Desk Accessories, Oak	Furniture	Eldon	Seattle	Washington	West	1/11/2016	Standard Class	0.00%	$6.00	29.00%	$22.00
1/9/2016	CA-2016-112305	6	Katrina Bavinger	Home Office	Newell 334	Office Supplies	Newell	Seattle	Washington	West	1/11/2016	Standard Class	0.00%	$31.00	26.00%	$119.00
1/9/2016	CA-2016-112319	9	Andrew Roberts	Consumer	Xerox 226	Office Supplies	Xerox	Los Angeles	California	West	1/19/2016	Standard Class	0.00%	$28.00	48.00%	$58.00
1/9/2016	CA-2016-112375	2	Roger Demir	Consumer	Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13	Office Supplies	Other	Daytona Beach	Florida	South	1/15/2016	Standard Class	20.00%	$9.00	34.00%	$27.00
1/10/2016	CA-2016-112375	6	Roger Demir	Consumer	Memorex Micro Travel Drive 4 GB	Technology	Memorex	Daytona Beach	Florida	South	1/15/2016	Standard Class	20.00%	$15.00	29.00%	$51.00
1/12/2016	CA-2016-112452	2	Nat Carroll	Consumer	Staples	Office Supplies	Other	Lansing	Michigan	Central	1/12/2016	Same Day	0.00%	$3.00	45.00%	$6.00
1/12/2016	CA-2016-112452	1	Nat Carroll	Consumer	Shocksock Galaxy S4 Armband	Technology	Other	Lansing	Michigan	Central	1/12/2016	Same Day	0.00%	$0.00	4.00%	$11.00
1/12/2016	CA-2016-112452	2	Nat Carroll	Consumer	Acco Expandable Hanging Binders	Office Supplies	Acco	Lansing	Michigan	Central	1/12/2016	Same Day	0.00%	$6.00	46.00%	$13.00
1/12/2016	CA-2016-112452	2	Nat Carroll	Consumer	Brother DCP1000 Digital 3 in 1 Multifunction Machine	Technology	Brother	Lansing	Michigan	Central	1/12/2016	Same Day	0.00%	$210.00	35.00%	$600.00
1/12/2016	CA-2016-112452	2	Nat Carroll	Consumer	Hoover Shoulder Vac Commercial Portable Vacuum	Office Supplies	Hoover	Lansing	Michigan	Central	1/12/2016	Same Day	10.00%	$107.00	17.00%	$644.00
1/12/2016	CA-2016-112522	3	David Philippe	Consumer	Avery Fluorescent Highlighter Four-Color Set	Office Supplies	Avery	Chicago	Illinois	Central	1/24/2016	Standard Class	20.00%	$1.00	13.00%	$8.00
1/13/2016	CA-2016-112557	3	John Lucas	Consumer	Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter	Office Supplies	Holmes	New York City	New York	East	1/15/2016	First Class	0.00%	$91.00	44.00%	$206.00
1/13/2016	CA-2016-112571	2	Daniel Lacy	Consumer	Luxo Professional Combination Clamp-On Lamps	Furniture	Luxo	Oceanside	California	West	1/13/2016	Same Day	0.00%	$53.00	26.00%	$205.00
1/13/2016	CA-2016-112711	4	Fred McMath	Consumer	Vtech CS6719	Technology	Other	Amarillo	Texas	Central	1/24/2016	Standard Class	20.00%	$31.00	10.00%	$307.00
1/13/2016	CA-2016-112767	4	Darren Koutras	Consumer	Balt Split Level Computer Training Table	Furniture	Balt	Springfield	Oregon	West	1/15/2016	Standard Class	50.00%	-$189.00	-68.00%	$278.00
1/17/2016	CA-2016-112823	2	Ryan Akin	Consumer	Maxell 4.7GB DVD-RW 3/Pack	Technology	Maxell	Cleveland	Ohio	East	1/26/2016	Standard Class	20.00%	$4.00	18.00%	$25.00
1/17/2016	CA-2016-113040	1	Chad Cunningham	Home Office	Avery Heavy-Duty EZD View Binder with Locking Rings	Office Supplies	Avery	Los Angeles	California	West	1/20/2016	Standard Class	20.00%	$2.00	33.00%	$5.00
1/17/2016	CA-2016-113110	2	Berenike Kampe	Consumer	Self-Adhesive Address Labels for Typewriters by Universal	Office Supplies	Universal	San Bernardino	California	West	1/22/2016	Standard Class	0.00%	$7.00	47.00%	$15.00
1/19/2016	CA-2016-113110	2	Berenike Kampe	Consumer	GBC Imprintable Covers	Office Supplies	GBC	San Bernardino	California	West	1/22/2016	Standard Class	20.00%	$6.00	36.00%	$18.00
1/19/2016	CA-2016-113110	4	Berenike Kampe	Consumer	Acme Elite Stainless Steel Scissors	Office Supplies	Acme	San Bernardino	California	West	1/22/2016	Standard Class	0.00%	$9.00	26.00%	$33.00
1/23/2016	CA-2016-113110	6	Berenike Kampe	Consumer	Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page	Office Supplies	Wirebound	San Bernardino	California	West	1/23/2016	Standard Class	0.00%	$20.00	49.00%	$40.00
1/23/2016	CA-2016-113131	6	Maria Bertelson	Consumer	Accohide Poly Flexible Ring Binders	Office Supplies	ACCOHIDE	Columbus	Ohio	East	1/23/2016	Same Day	70.00%	-$4.00	-67.00%	$7.00
1/24/2016	CA-2016-113131	2	Maria Bertelson	Consumer	#6 3/4 Gummed Flap White Envelopes	Office Supplies	Other	Columbus	Ohio	East	1/24/2016	Same Day	20.00%	$6.00	35.00%	$16.00
1/26/2016	CA-2016-113131	5	Maria Bertelson	Consumer	Newell 347	Office Supplies	Newell	Columbus	Ohio	East	1/26/2016	Same Day	20.00%	$2.00	11.00%	$17.00
1/27/2016	CA-2016-113131	1	Maria Bertelson	Consumer	Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White	Office Supplies	Avery	Columbus	Ohio	East	1/27/2016	Same Day	20.00%	$8.00	33.00%	$24.00
1/27/2016	CA-2016-113131	2	Maria Bertelson	Consumer	Tennsco Lockers, Sand	Office Supplies	Tennsco	Columbus	Ohio	East	1/27/2016	Same Day	20.00%	$2.00	5.00%	$34.00
1/27/2016	CA-2016-113145	4	Valerie Dominguez	Consumer	Avoid Verbal Orders Carbonless Minifold Book	Office Supplies	Other	New York City	New York	East	2/6/2016	Standard Class	0.00%	$6.00	46.00%	$14.00
1/27/2016	CA-2016-113145	1	Valerie Dominguez	Consumer	Plantronics MX500i Earset	Technology	Plantronics	New York City	New York	East	2/6/2016	Standard Class	0.00%	$1.00	3.00%	$43.00
1/28/2016	CA-2016-113145	5	Valerie Dominguez	Consumer	Howard Miller 11-1/2" Diameter Ridgewood Wall Clock	Furniture	Howard Miller	New York City	New York	East	2/6/2016	Standard Class	0.00%	$106.00	41.00%	$260.00
1/30/2016	CA-2016-113145	4	Valerie Dominguez	Consumer	Xblue XB-1670-86 X16 Small Office Telephone - Titanium	Technology	Other	New York City	New York	East	2/6/2016	Standard Class	0.00%	$126.00	25.00%	$504.00
1/30/2016	CA-2016-113145	7	Valerie Dominguez	Consumer	Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset	Technology	Razer	New York City	New York	East	2/6/2016	Standard Class	0.00%	$602.00	43.00%	$1,400.00
1/30/2016	CA-2016-113152	2	Jim Karlsson	Consumer	Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors	Furniture	Atlantic	New York City	New York	East	1/31/2016	Standard Class	20.00%	$56.00	13.00%	$450.00
1/31/2016	CA-2016-113152	2	Jim Karlsson	Consumer	Plantronics Savi W720 Multi-Device Wireless Headset System	Technology	Plantronics	New York City	New York	East	1/31/2016	Standard Class	0.00%	$371.00	44.00%	$844.00
1/31/2016	CA-2016-113173	5	Dean Katz	Corporate	Staple remover	Office Supplies	Staple remover	Chicago	Illinois	Central	2/6/2016	Second Class	20.00%	-$2.00	-20.00%	$9.00
1/31/2016	CA-2016-113173	3	Dean Katz	Corporate	Flexible Leather- Look Classic Collection Ring Binder	Office Supplies	Other	Chicago	Illinois	Central	2/6/2016	Second Class	80.00%	-$17.00	-150.00%	$11.00
2/3/2016	CA-2016-113173	9	Dean Katz	Corporate	Home/Office Personal File Carts	Office Supplies	Other	Chicago	Illinois	Central	2/6/2016	Second Class	20.00%	$16.00	6.00%	$250.00
2/3/2016	CA-2016-113215	3	Cathy Prescott	Corporate	GE 48" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box	Furniture	GE	Tucson	Arizona	West	2/15/2016	Standard Class	20.00%	$89.00	38.00%	$238.00
2/3/2016	CA-2016-113222	3	Anthony Garverick	Home Office	Avery Poly Binder Pockets	Office Supplies	Avery	Lawrence	Indiana	Central	2/3/2016	Same Day	0.00%	$5.00	48.00%	$11.00
2/3/2016	CA-2016-113404	3	Eleni McCrary	Corporate	Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs	Furniture	Hon	San Francisco	California	West	2/3/2016	Same Day	20.00%	$79.00	11.00%	$700.00
2/3/2016	CA-2016-113404	6	Eleni McCrary	Corporate	Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs	Furniture	Hon	San Francisco	California	West	2/3/2016	Same Day	20.00%	-$219.00	-16.00%	$1,349.00
2/3/2016	CA-2016-113523	4	Shaun Chance	Corporate	Avery Heavy-Duty EZD View Binder with Locking Rings	Office Supplies	Avery	Philadelphia	Pennsylvania	East	2/11/2016	Standard Class	70.00%	-$6.00	-80.00%	$8.00
2/6/2016	CA-2016-113628	3	Anna Häberlin	Corporate	SlimView Poly Binder, 3/8"	Office Supplies	Other	Plantation	Florida	South	2/9/2016	Standard Class	70.00%	-$4.00	-80.00%	$5.00
2/6/2016	CA-2016-113628	2	Anna Häberlin	Corporate	Wilson Jones Leather-Like Binders with DublLock Round Rings	Office Supplies	Wilson Jones	Plantation	Florida	South	2/9/2016	Standard Class	70.00%	-$4.00	-77.00%	$5.00
2/6/2016	CA-2016-113628	5	Anna Häberlin	Corporate	Newell 317	Office Supplies	Newell	Plantation	Florida	South	2/9/2016	Standard Class	20.00%	$1.00	11.00%	$12.00
2/6/2016	CA-2016-113628	1	Anna Häberlin	Corporate	VTech DS6151	Technology	Other	Plantation	Florida	South	2/9/2016	Standard Class	20.00%	$10.00	10.00%	$101.00
2/6/2016	CA-2016-113628	3	Anna Häberlin	Corporate	Global Push Button Manager's Chair, Indigo	Furniture	Global	Plantation	Florida	South	2/9/2016	Standard Class	20.00%	$16.00	11.00%	$146.00
2/6/2016	CA-2016-113628	5	Anna Häberlin	Corporate	Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal	Furniture	Office Star	Plantation	Florida	South	2/9/2016	Standard Class	20.00%	-$72.00	-14.00%	$524.00
2/6/2016	CA-2016-113740	3	Shahid Collister	Consumer	DAX Value U-Channel Document Frames, Easel Back	Furniture	DAX	New York City	New York	East	2/18/2016	Second Class	0.00%	$5.00	31.00%	$15.00
2/6/2016	CA-2016-113901	6	Nicole Hansen	Corporate	Avery Heavy-Duty EZD View Binder with Locking Rings	Office Supplies	Avery	Detroit	Michigan	Central	2/18/2016	Standard Class	0.00%	$18.00	46.00%	$38.00
2/6/2016	CA-2016-113901	5	Nicole Hansen	Corporate	OtterBox Defender Series Case - Samsung Galaxy S4	Technology	OtterBox	Detroit	Michigan	Central	2/18/2016	Standard Class	0.00%	$45.00	30.00%	$150.00
2/7/2016	CA-2016-113971	6	Claudia Bergmann	Corporate	Eldon Regeneration Recycled Desk Accessories, Smoke	Furniture	Eldon	Cuyahoga Falls	Ohio	East	2/17/2016	Standard Class	20.00%	$1.00	15.00%	$8.00
2/7/2016	CA-2016-114048	3	Eric Hoffmann	Consumer	Staple-based wall hangings	Furniture	Staple-based wall hangings	Costa Mesa	California	West	2/10/2016	Standard Class	0.00%	$13.00	44.00%	$29.00
2/8/2016	CA-2016-114069	2	Natalie DeCherney	Consumer	Easy-staple paper	Office Supplies	Easy-staple paper	New York City	New York	East	2/19/2016	Second Class	0.00%	$5.00	47.00%	$10.00
2/8/2016	CA-2016-114069	2	Natalie DeCherney	Consumer	GBC Plastic Binding Combs	Office Supplies	GBC	New York City	New York	East	2/19/2016	Second Class	20.00%	$4.00	36.00%	$12.00
2/8/2016	CA-2016-114069	9	Natalie DeCherney	Consumer	Safco Contoured Stacking Chairs	Furniture	SAFCO	New York City	New York	East	2/19/2016	Second Class	10.00%	$322.00	17.00%	$1,931.00
2/8/2016	CA-2016-114237	2	Marc Crier	Consumer	Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray	Furniture	SAFCO	Seattle	Washington	West	2/17/2016	First Class	0.00%	$40.00	28.00%	$142.00
2/9/2016	CA-2016-114300	7	Art Foster	Consumer	I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink	Technology	Other	Louisville	Kentucky	South	2/13/2016	Standard Class	0.00%	$23.00	28.00%	$84.00
2/9/2016	CA-2016-114300	3	Art Foster	Consumer	Global Deluxe Office Fabric Chairs	Furniture	Global	Louisville	Kentucky	South	2/13/2016	Standard Class	0.00%	$78.00	27.00%	$288.00
2/9/2016	CA-2016-114468	2	Tamara Dahlen	Consumer	Holmes Odor Grabber	Office Supplies	Holmes	Bolingbrook	Illinois	Central	2/9/2016	Same Day	80.00%	-$14.00	-235.00%	$6.00
2/9/2016	CA-2016-114468	2	Tamara Dahlen	Consumer	Xerox 206	Office Supplies	Xerox	Bolingbrook	Illinois	Central	2/9/2016	Same Day	20.00%	$4.00	35.00%	$10.00
2/9/2016	CA-2016-114468	8	Tamara Dahlen	Consumer	Staples	Office Supplies	Other	Bolingbrook	Illinois	Central	2/9/2016	Same Day	20.00%	$2.00	19.00%	$12.00
2/10/2016	CA-2016-114468	4	Tamara Dahlen	Consumer	Acme Tagit Stainless Steel Antibacterial Scissors	Office Supplies	Acme	Bolingbrook	Illinois	Central	2/10/2016	Same Day	20.00%	$3.00	9.00%	$32.00
2/14/2016	CA-2016-114503	6	Allen Armold	Consumer	Portfile Personal File Boxes	Office Supplies	Other	Lebanon	Tennessee	South	2/25/2016	Standard Class	20.00%	$6.00	8.00%	$85.00
2/14/2016	CA-2016-114811	3	Keith Dawkins	Corporate	Nu-Dell EZ-Mount Plastic Wall Frames	Furniture	Nu-Dell	New York City	New York	East	2/14/2016	Same Day	0.00%	$5.00	40.00%	$12.00
2/14/2016	CA-2016-114811	5	Keith Dawkins	Corporate	Fellowes Desktop Hanging File Manager	Office Supplies	Fellowes	New York City	New York	East	2/14/2016	Same Day	0.00%	$17.00	25.00%	$67.00
2/14/2016	CA-2016-114811	2	Keith Dawkins	Corporate	Mitel MiVoice 5330e IP Phone	Technology	Mitel	New York City	New York	East	2/14/2016	Same Day	0.00%	$143.00	26.00%	$550.00
2/14/2016	CA-2016-114811	2	Keith Dawkins	Corporate	Hon 4070 Series Pagoda Round Back Stacking Chairs	Furniture	Hon	New York City	New York	East	2/14/2016	Same Day	10.00%	$116.00	20.00%	$578.00
2/14/2016	CA-2016-114811	4	Keith Dawkins	Corporate	Zebra ZM400 Thermal Label Printer	Technology	Zebra	New York City	New York	East	2/14/2016	Same Day	0.00%	$2,229.00	48.00%	$4,644.00
2/14/2016	CA-2016-114923	3	Lisa Hazard	Consumer	JBL Micro Wireless Portable Bluetooth Speaker	Technology	Other	Columbus	Ohio	East	2/22/2016	Standard Class	40.00%	-$27.00	-25.00%	$108.00
2/15/2016	CA-2016-115091	2	Joel Jenkins	Home Office	Holmes Odor Grabber	Office Supplies	Holmes	Springfield	Virginia	South	2/16/2016	Standard Class	0.00%	$10.00	33.00%	$29.00
2/15/2016	CA-2016-115091	4	Joel Jenkins	Home Office	Newell 324	Office Supplies	Newell	Springfield	Virginia	South	2/16/2016	Standard Class	0.00%	$13.00	28.00%	$46.00
2/15/2016	CA-2016-115168	2	Brenda Bowman	Corporate	Xerox 1981	Office Supplies	Xerox	Saint Charles	Missouri	Central	2/26/2016	Standard Class	0.00%	$5.00	45.00%	$11.00
2/15/2016	CA-2016-115392	5	Robert Marley	Home Office	Avery Non-Stick Binders	Office Supplies	Avery	Cambridge	Massachusetts	East	2/16/2016	Second Class	0.00%	$10.00	46.00%	$22.00
2/15/2016	CA-2016-115392	2	Robert Marley	Home Office	Cisco SPA301	Technology	Cisco	Cambridge	Massachusetts	East	2/16/2016	Second Class	0.00%	$94.00	30.00%	$312.00
2/15/2016	CA-2016-115399	3	Arthur Gainer	Consumer	Avery 474	Office Supplies	Avery	Philadelphia	Pennsylvania	East	2/21/2016	First Class	20.00%	$3.00	36.00%	$7.00
2/15/2016	CA-2016-115420	2	Linda Southworth	Corporate	Laser & Ink Jet Business Envelopes	Office Supplies	Other	Los Angeles	California	West	2/27/2016	Standard Class	0.00%	$10.00	46.00%	$21.00
2/15/2016	CA-2016-115511	4	Natalie Webber	Consumer	Square Ring Data Binders, Rigid 75 Pt. Covers, 11" x 14-7/8"	Office Supplies	Other	Las Vegas	Nevada	West	2/22/2016	Standard Class	20.00%	$23.00	35.00%	$66.00
2/16/2016	CA-2016-115511	2	Natalie Webber	Consumer	Hon Metal Bookcases, Putty	Furniture	Hon	Las Vegas	Nevada	West	2/22/2016	Standard Class	0.00%	$41.00	29.00%	$142.00
